vert_g,front_g,left_g,force
0.007555041510842,0.008261199957004,-0.704018891529715,0.390429765625
-0.477845349114158,0.008261199957004,-0.223061860279715,0.414831625976562
0.007555041510842,0.008261199957004,-0.223061860279715,0.390429765625
0.007555041510842,0.008261199957004,-0.223061860279715,0.390429765625
0.007555041510842,0.008261199957004,-0.223061860279715,0.390429765625
-0.477845349114158,0.008261199957004,-0.223061860279715,0.390429765625
-0.477845349114158,0.008261199957004,-0.223061860279715,0.390429765625
0.007555041510842,0.008261199957004,-0.223061860279715,0.390429765625
0.007555041510842,-0.482998565667996,-0.704018891529715,0.390429765625
0.007555041510842,0.008261199957004,-0.704018891529715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.704018891529715,0.390429765625
0.492955432135842,-0.482998565667996,-0.704018891529715,0.390429765625
0.492955432135842,-0.482998565667996,-0.704018891529715,0.390429765625
0.007555041510842,-0.482998565667996,-0.704018891529715,0.390429765625
0.007555041510842,-0.482998565667996,-0.223061860279715,0.390429765625
0.007555041510842,-0.482998565667996,-0.704018891529715,0.390429765625
0.007555041510842,-0.482998565667996,-0.223061860279715,0.390429765625
0.007555041510842,-0.482998565667996,-0.223061860279715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.223061860279715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.223061860279715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.223061860279715,0.390429765625
0.007555041510842,-0.482998565667996,-0.704018891529715,0.390429765625
0.492955432135842,-0.482998565667996,-0.223061860279715,0.390429765625
0.492955432135842,-0.482998565667996,-0.704018891529715,0.390429765625
0.007555041510842,-0.974258331292996,-0.704018891529715,0.390429765625
0.492955432135842,-0.482998565667996,-0.223061860279715,0.390429765625
0.492955432135842,-0.482998565667996,-0.704018891529715,0.390429765625
0.492955432135842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.223061860279715,0.390429765625
0.007555041510842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.223061860279715,0.414831625976562
0.007555041510842,-0.482998565667996,0.257895170970285,0.390429765625
0.007555041510842,0.008261199957004,0.257895170970285,0.414831625976562
0.007555041510842,0.008261199957004,0.257895170970285,0.414831625976562
-0.477845349114158,-0.482998565667996,0.257895170970285,0.390429765625
0.007555041510842,-0.482998565667996,-0.223061860279715,0.390429765625
-0.477845349114158,0.008261199957004,-0.223061860279715,0.390429765625
0.007555041510842,0.008261199957004,0.257895170970285,0.390429765625
0.007555041510842,0.008261199957004,-0.223061860279715,0.390429765625
0.007555041510842,0.008261199957004,-0.223061860279715,0.390429765625
0.007555041510842,0.008261199957004,-0.223061860279715,0.390429765625
0.007555041510842,0.008261199957004,-0.223061860279715,0.390429765625
0.007555041510842,0.008261199957004,-0.223061860279715,0.414831625976562
-0.477845349114158,0.008261199957004,-0.223061860279715,0.414831625976562
0.007555041510842,0.008261199957004,-0.223061860279715,0.390429765625
0.007555041510842,0.008261199957004,-0.223061860279715,0.390429765625
0.007555041510842,0.008261199957004,-0.223061860279715,0.390429765625
0.007555041510842,0.008261199957004,-0.223061860279715,0.390429765625
0.007555041510842,0.008261199957004,-0.223061860279715,0.414831625976562
0.007555041510842,0.008261199957004,-0.704018891529715,0.414831625976562
0.007555041510842,0.008261199957004,-0.704018891529715,0.414831625976562
0.007555041510842,0.008261199957004,-0.223061860279715,0.390429765625
0.007555041510842,0.008261199957004,-0.223061860279715,0.414831625976562
0.007555041510842,0.008261199957004,0.257895170970285,0.414831625976562
0.007555041510842,0.008261199957004,0.257895170970285,0.414831625976562
0.007555041510842,0.008261199957004,-0.223061860279715,0.414831625976562
0.492955432135842,-0.482998565667996,-0.223061860279715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.223061860279715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.704018891529715,0.390429765625
0.492955432135842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.492955432135842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.492955432135842,-0.974258331292996,-0.704018891529715,0.390429765625
0.007555041510842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.223061860279715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.223061860279715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.223061860279715,0.390429765625
0.007555041510842,-0.482998565667996,-0.223061860279715,0.390429765625
0.007555041510842,0.008261199957004,-0.223061860279715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.223061860279715,0.390429765625
0.007555041510842,-0.482998565667996,-0.704018891529715,0.390429765625
0.492955432135842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.223061860279715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.223061860279715,0.414831625976562
0.007555041510842,-0.974258331292996,-0.704018891529715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.223061860279715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.223061860279715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.492955432135842,-0.482998565667996,-0.223061860279715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.223061860279715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.223061860279715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.492955432135842,-0.482998565667996,-0.223061860279715,0.414831625976562
0.007555041510842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.492955432135842,-0.482998565667996,-0.223061860279715,0.414831625976562
0.492955432135842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.492955432135842,-0.482998565667996,-0.704018891529715,0.390429765625
0.492955432135842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.492955432135842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.492955432135842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.492955432135842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.492955432135842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.492955432135842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.492955432135842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.492955432135842,-0.482998565667996,-0.704018891529715,0.414831625976562
0.492955432135842,0.008261199957004,-0.223061860279715,0.439233486328125
0.492955432135842,0.008261199957004,-0.223061860279715,0.512439067382813
0.007555041510842,0.008261199957004,-0.704018891529715,0.658850229492187
-0.477845349114158,0.008261199957004,-0.223061860279715,0.927270693359375
-0.477845349114158,0.008261199957004,0.257895170970285,1.31770045898437
-0.477845349114158,0.008261199957004,0.257895170970285,1.85454138671875
-0.477845349114158,0.008261199957004,0.257895170970285,2.51339161621094
0.007555041510842,0.008261199957004,0.257895170970285,3.17224184570312
0.007555041510842,0.008261199957004,-0.223061860279715,3.78228835449219
-0.477845349114158,0.008261199957004,-0.223061860279715,4.22152184082031
-0.477845349114158,0.008261199957004,-0.223061860279715,4.44113858398438
0.007555041510842,-0.482998565667996,-0.223061860279715,4.51434416503906
0.007555041510842,0.008261199957004,-0.223061860279715,4.4899423046875
0.007555041510842,0.008261199957004,-0.223061860279715,4.51434416503906
0.007555041510842,0.008261199957004,-0.223061860279715,4.56314788574219
0.007555041510842,0.008261199957004,-0.223061860279715,4.58754974609375
0.007555041510842,0.008261199957004,-0.223061860279715,4.56314788574219
0.007555041510842,-0.482998565667996,-0.704018891529715,4.41673672363281
0.492955432135842,0.008261199957004,-0.704018891529715,4.22152184082031
0.492955432135842,-0.482998565667996,-0.704018891529715,4.05070881835938
0.492955432135842,-0.482998565667996,-0.704018891529715,4.00190509765625
0.978355822760842,-0.482998565667996,-0.223061860279715,4.17271812011719
1.46375621338584,-0.482998565667996,-0.223061860279715,4.58754974609375
2.43455699463584,-0.482998565667996,0.257895170970285,5.17319439453125
2.91995738526084,0.008261199957004,0.257895170970285,5.78324090332031
3.89075816651084,0.008261199957004,0.257895170970285,6.34448369140625
4.86155894776084,0.008261199957004,0.257895170970285,6.75931531738281
6.31776011963584,0.008261199957004,0.738852202220285,7.02773578125
8.25936168213584,0.008261199957004,1.21980923347028,7.12534322265625
11.1717640258858,-0.482998565667996,1.21980923347028,7.02773578125
14.5695667602608,-0.482998565667996,1.70076626472028,6.75931531738281
19.4235706665108,0.008261199957004,2.66268032722028,6.32008183105469
24.7629749633858,0.008261199957004,3.14363735847028,5.78324090332031
30.5877796508858,-0.482998565667996,3.62459438972028,5.2708018359375
36.8979847290108,0.008261199957004,4.10555142097028,4.90477393066406
42.2373890258858,0.008261199957004,4.58650845222028,4.73396090820313
46.6059925415108,0.008261199957004,4.58650845222028,4.80716648925781
50.0037952758858,0.008261199957004,5.06746548347028,5.09998881347656
52.9161976196358,0.008261199957004,5.54842251472028,5.58802602050781
55.3431995727608,-0.482998565667996,5.54842251472028,6.14926880859375
57.2848011352608,-0.482998565667996,6.02937954597028,6.61290415527344
59.2264026977608,-0.974258331292996,6.51033657722028,6.95453020019531
60.1972034790108,-0.974258331292996,5.54842251472028,7.12534322265625
59.2264026977608,-0.482998565667996,4.10555142097028,7.19854880371094
57.2848011352608,-0.482998565667996,2.18172329597028,7.27175438476562
53.8869984008858,0.008261199957004,0.257895170970285,7.34495996582031
50.4891956665108,0.008261199957004,-1.66593295402972,7.418165546875
48.5475941040108,0.008261199957004,-2.14688998527972,7.418165546875
48.5475941040108,0.008261199957004,-2.62784701652972,7.36936182617187
49.5183948852608,0.008261199957004,-2.62784701652972,7.27175438476562
52.4307972290108,-0.482998565667996,-2.14688998527972,7.27175438476562
57.2848011352608,-0.974258331292996,-2.14688998527972,7.44256740722656
61.1680042602608,-1.465518096918,-2.14688998527972,7.83299717285156
65.5366077758858,-1.465518096918,-2.14688998527972,8.3942399609375
68.9344105102608,-1.465518096918,-1.18497592277972,9.07749205078125
72.3322132446358,-1.465518096918,-0.704018891529715,9.73634228027344
74.7592151977608,-1.465518096918,0.738852202220285,10.1999776269531
